ID,T,X,Y,Z
0,0,243,173,36
0,1,242,171,35
0,2,241,170,34
0,3,240,168,33
0,4,239,167,33
0,5,238,165,32
0,6,237,163,31
0,7,236,162,30
0,8,235,161,30
0,9,234,159,29
0,10,233,158,29
0,11,232,157,28
0,12,231,156,28
0,13,230,155,27
0,14,230,154,27
0,15,229,153,27
0,16,228,153,27
0,17,227,152,26
0,18,227,152,26
0,19,226,151,26
0,20,226,151,27
0,21,225,151,27
0,22,225,150,27
0,23,225,150,27
0,24,225,150,28
0,25,224,150,28
0,26,224,151,29
0,27,224,151,30
0,28,225,151,31
0,29,225,152,32
0,30,225,152,33
0,31,225,153,34
0,32,226,154,35
0,33,226,154,36
0,34,227,155,37
0,35,227,156,38
0,36,228,157,40
0,37,228,158,41
0,38,228,159,42
0,39,229,161,43
0,40,229,162,44
0,41,230,163,45
0,42,230,164,46
0,43,230,166,47
0,44,231,167,48
0,45,231,169,50
0,46,231,170,51
0,47,232,172,52
0,48,232,173,53
0,49,232,175,54
0,50,233,177,55
0,51,233,178,56
0,52,233,180,57
0,53,233,182,58
0,54,234,183,59
0,55,234,185,60
0,56,234,187,61
0,57,234,188,62
0,58,234,190,63
0,59,235,192,64
0,60,235,193,65
0,61,235,195,67
0,62,235,196,68
0,63,235,198,69
0,64,235,199,71
0,65,235,201,72
0,66,235,202,74
0,67,235,203,75
0,68,235,205,77
0,69,235,206,78
0,70,235,207,79
0,71,235,208,80
0,72,235,209,80
0,73,235,210,81
0,74,235,211,81
0,75,235,211,82
0,76,235,212,82
0,77,234,212,82
0,78,234,212,82
0,79,234,212,82
0,80,234,212,82
0,81,234,211,82
0,82,234,210,81
0,83,234,209,81
0,84,234,208,81
0,85,233,207,80
0,86,233,205,79
0,87,233,203,79
0,88,233,201,78
0,89,233,200,77
0,90,233,198,76
0,91,233,196,75
0,92,233,194,74
0,93,233,192,73
0,94,233,190,72
0,95,234,188,70
0,96,234,186,69
0,97,234,184,68
0,98,234,182,66
0,99,235,180,65
1,0,66,47,58
1,1,64,47,59
1,2,62,47,61
1,3,60,47,63
1,4,59,47,65
1,5,57,46,67
1,6,55,46,69
1,7,53,46,71
1,8,51,46,73
1,9,50,46,76
1,10,48,45,78
1,11,47,45,80
1,12,45,45,82
1,13,44,45,83
1,14,43,45,85
1,15,41,44,86
1,16,40,44,87
1,17,39,44,88
1,18,38,44,89
1,19,38,44,89
1,20,37,44,90
1,21,36,43,90
1,22,36,43,90
1,23,35,43,90
1,24,35,43,90
1,25,35,43,90
1,26,35,43,89
1,27,35,43,89
1,28,35,43,88
1,29,36,43,87
1,30,36,43,86
1,31,37,44,85
1,32,38,44,84
1,33,39,44,83
1,34,40,44,81
1,35,41,44,80
1,36,42,45,79
1,37,44,45,77
1,38,46,45,76
1,39,48,46,75
1,40,50,46,73
1,41,52,47,72
1,42,54,47,71
1,43,57,48,69
1,44,59,48,68
1,45,62,49,67
1,46,65,49,65
1,47,68,50,64
1,48,71,50,63
1,49,74,51,62
1,50,77,52,60
1,51,80,53,59
1,52,84,53,58
1,53,87,54,57
1,54,91,54,56
1,55,95,55,54
1,56,99,55,53
1,57,102,56,52
1,58,105,56,51
1,59,108,56,50
1,60,110,57,49
1,61,112,57,48
1,62,113,57,47
1,63,115,57,47
1,64,116,57,46
1,65,117,57,45
1,66,119,57,44
1,67,120,56,44
1,68,120,56,43
1,69,121,56,43
1,70,122,55,42
1,71,122,55,42
1,72,123,55,42
1,73,123,54,41
1,74,123,54,41
1,75,123,53,41
1,76,123,53,41
1,77,123,52,41
1,78,122,51,41
1,79,122,51,42
1,80,122,50,42
1,81,121,50,42
1,82,120,49,43
1,83,119,48,44
1,84,119,48,44
1,85,118,47,45
1,86,117,47,46
1,87,115,46,47
1,88,114,45,49
1,89,113,45,50
1,90,112,45,51
1,91,110,44,53
1,92,109,44,55
1,93,107,44,57
1,94,105,44,58
1,95,104,44,60
1,96,102,44,61
1,97,100,44,63
1,98,98,44,64
1,99,96,44,65
2,0,192,120,69
2,1,190,121,70
2,2,187,123,71
2,3,185,125,71
2,4,183,127,71
2,5,181,129,72
2,6,180,131,72
2,7,178,134,72
2,8,176,137,72
2,9,175,140,72
2,10,173,143,72
2,11,172,147,72
2,12,170,150,71
2,13,169,154,71
2,14,168,157,70
2,15,167,161,70
2,16,166,164,69
2,17,165,166,69
2,18,164,169,68
2,19,163,171,68
2,20,163,173,67
2,21,162,175,66
2,22,162,177,65
2,23,162,178,64
2,24,161,179,63
2,25,161,180,62
2,26,161,180,61
2,27,161,181,60
2,28,161,181,59
2,29,162,181,58
2,30,162,181,57
2,31,162,180,56
2,32,163,180,55
2,33,164,179,54
2,34,164,178,53
2,35,165,177,51
2,36,166,176,50
2,37,167,175,49
2,38,168,174,48
2,39,170,172,46
2,40,171,171,45
2,41,172,169,44
2,42,174,168,42
2,43,176,166,41
2,44,178,164,39
2,45,180,163,38
2,46,182,161,37
2,47,184,159,35
2,48,186,157,34
2,49,189,155,32
2,50,191,153,31
2,51,194,151,29
2,52,197,149,28
2,53,200,147,26
2,54,203,145,25
2,55,205,143,24
2,56,207,141,23
2,57,209,139,22
2,58,211,137,20
2,59,213,135,20
2,60,214,133,19
2,61,216,131,18
2,62,217,129,17
2,63,218,127,17
2,64,219,125,16
2,65,219,123,16
2,66,220,122,15
2,67,220,120,15
2,68,220,118,15
2,69,220,116,15
2,70,220,115,15
2,71,220,113,15
2,72,219,112,15
2,73,219,110,15
2,74,218,109,15
2,75,217,107,16
2,76,216,106,16
2,77,215,105,17
2,78,214,103,18
2,79,213,102,19
2,80,212,101,20
2,81,210,100,21
2,82,209,99,22
2,83,208,98,23
2,84,206,98,25
2,85,204,97,26
2,86,203,96,28
2,87,201,96,30
2,88,200,95,31
2,89,198,95,33
2,90,196,95,36
2,91,195,94,38
2,92,193,94,39
2,93,191,94,41
2,94,190,94,43
2,95,188,94,44
2,96,187,94,46
2,97,185,95,47
2,98,184,95,48
2,99,183,95,50
3,0,114,201,33
3,1,116,200,34
3,2,118,199,35
3,3,120,198,35
3,4,122,198,36
3,5,124,197,36
3,6,126,196,37
3,7,127,194,38
3,8,129,193,38
3,9,131,192,39
3,10,132,191,40
3,11,133,190,40
3,12,134,188,41
3,13,135,187,42
3,14,135,186,42
3,15,135,184,43
3,16,135,183,44
3,17,135,182,45
3,18,135,180,46
3,19,134,179,47
3,20,134,178,48
3,21,133,176,49
3,22,132,175,50
3,23,131,174,51
3,24,130,172,53
3,25,129,171,53
3,26,127,170,54
3,27,126,169,55
3,28,125,167,56
3,29,123,166,56
3,30,122,165,57
3,31,120,163,57
3,32,118,162,57
3,33,117,160,57
3,34,115,158,57
3,35,113,157,57
3,36,112,155,57
3,37,110,153,57
3,38,108,151,57
3,39,107,149,57
3,40,105,147,57
3,41,103,146,56
3,42,102,144,56
3,43,100,143,55
3,44,99,142,55
3,45,97,141,54
3,46,96,140,54
3,47,95,139,53
3,48,93,138,53
3,49,92,138,52
3,50,91,137,51
3,51,90,137,51
3,52,89,137,50
3,53,88,137,49
3,54,88,137,48
3,55,87,137,48
3,56,86,137,47
3,57,85,138,46
3,58,84,138,45
3,59,83,139,45
3,60,83,140,44
3,61,82,141,43
3,62,81,143,43
3,63,80,144,42
3,64,79,145,41
3,65,78,147,41
3,66,77,149,40
3,67,77,151,39
3,68,76,153,39
3,69,75,156,38
3,70,74,158,37
3,71,74,161,37
3,72,73,164,36
3,73,72,167,36
3,74,72,170,36
3,75,71,173,35
3,76,70,177,35
3,77,70,181,35
3,78,69,185,34
3,79,69,189,34
3,80,68,192,34
3,81,68,195,34
3,82,68,198,34
3,83,67,201,34
3,84,67,204,34
3,85,66,206,34
3,86,66,208,34
3,87,66,210,34
3,88,66,212,35
3,89,65,213,35
3,90,65,214,36
3,91,65,215,36
3,92,65,216,37
3,93,65,217,37
3,94,65,217,38
3,95,65,218,39
3,96,64,218,40
3,97,64,218,41
3,98,64,217,42
3,99,64,217,43
4,0,82,101,81
4,1,80,102,81
4,2,79,103,81
4,3,77,103,81
4,4,75,104,81
4,5,73,104,80
4,6,71,104,80
4,7,68,103,80
4,8,66,103,80
4,9,64,102,80
4,10,62,101,80
4,11,60,100,80
4,12,58,99,80
4,13,56,98,80
4,14,54,97,80
4,15,52,95,80
4,16,50,94,79
4,17,48,92,79
4,18,46,90,79
4,19,44,88,79
4,20,42,86,79
4,21,40,84,79
4,22,38,82,79
4,23,37,80,78
4,24,35,77,78
4,25,33,75,78
4,26,32,73,78
4,27,30,70,78
4,28,28,68,78
4,29,27,65,77
4,30,25,63,77
4,31,23,60,77
4,32,22,58,77
4,33,20,55,77
4,34,18,52,77
4,35,17,50,77
4,36,15,47,77
4,37,14,45,77
4,38,12,42,77
4,39,11,40,77
4,40,9,37,77
4,41,8,35,77
4,42,7,32,77
4,43,6,30,77
4,44,5,27,77
4,45,4,25,77
4,46,3,23,77
4,47,2,21,77
4,48,2,19,77
4,49,1,17,78
4,50,1,15,78
4,51,1,13,78
4,52,1,11,78
4,53,1,10,78
4,54,2,8,79
4,55,3,7,79
4,56,4,5,79
4,57,5,4,80
4,58,6,3,80
4,59,8,3,80
4,60,10,2,81
4,61,12,1,81
4,62,14,1,82
4,63,17,1,82
4,64,19,1,83
4,65,22,1,83
4,66,24,2,84
4,67,27,2,84
4,68,30,3,85
4,69,32,4,86
4,70,35,5,86
4,71,38,7,87
4,72,42,9,88
4,73,45,11,88
4,74,48,13,89
4,75,51,15,90
4,76,53,18,91
4,77,55,21,91
4,78,57,23,92
4,79,58,26,93
4,80,60,30,94
4,81,61,34,95
4,82,62,37,96
4,83,63,40,97
4,84,63,43,98
4,85,64,45,99
4,86,64,48,100
4,87,64,50,101
4,88,65,52,102
4,89,65,54,103
4,90,64,56,105
4,91,64,58,106
4,92,64,59,107
4,93,64,61,107
4,94,63,62,108
4,95,62,63,108
4,96,62,64,108
4,97,61,65,108
4,98,61,66,107
4,99,60,67,107
5,0,1,49,79
5,1,1,48,80
5,2,2,47,81
5,3,2,45,81
5,4,2,44,82
5,5,2,42,82
5,6,2,41,82
5,7,2,39,82
5,8,2,38,82
5,9,2,36,81
5,10,2,35,81
5,11,3,33,80
5,12,3,32,80
5,13,3,30,79
5,14,3,28,79
5,15,4,27,78
5,16,4,25,78
5,17,4,24,77
5,18,5,22,77
5,19,5,21,76
5,20,6,19,76
5,21,6,18,76
5,22,7,16,76
5,23,8,15,76
5,24,9,13,76
5,25,9,12,76
5,26,10,11,76
5,27,11,10,76
5,28,13,8,76
5,29,14,7,77
5,30,15,7,77
5,31,17,6,78
5,32,18,5,78
5,33,20,4,79
5,34,22,4,79
5,35,24,4,80
5,36,26,4,80
5,37,29,4,81
5,38,31,4,82
5,39,34,4,82
5,40,37,5,83
5,41,40,5,84
5,42,43,6,85
5,43,46,7,86
5,44,50,9,87
5,45,54,11,88
5,46,57,13,89
5,47,59,15,90
5,48,62,17,91
5,49,64,20,91
5,50,66,23,92
5,51,68,26,92
5,52,69,29,93
5,53,70,32,93
5,54,71,35,93
5,55,72,37,93
5,56,73,39,94
5,57,73,41,94
5,58,74,42,93
5,59,74,44,93
5,60,73,45,93
5,61,73,46,93
5,62,73,47,93
5,63,72,48,92
5,64,72,49,92
5,65,71,50,92
5,66,70,50,91
5,67,69,51,91
5,68,68,51,90
5,69,66,52,89
5,70,65,53,89
5,71,64,53,88
5,72,62,53,88
5,73,61,54,87
5,74,59,55,86
5,75,58,55,86
5,76,56,56,85
5,77,54,57,84
5,78,53,57,83
5,79,51,58,82
5,80,49,59,82
5,81,48,60,81
5,82,46,62,80
5,83,44,63,79
5,84,43,64,78
5,85,41,64,77
5,86,40,64,77
5,87,39,64,76
5,88,37,64,76
5,89,36,63,75
5,90,35,62,75
5,91,34,61,74
5,92,33,60,74
5,93,33,60,74
5,94,32,59,74
5,95,32,58,73
5,96,31,57,73
5,97,31,56,73
5,98,31,56,73
5,99,32,55,73
6,0,188,102,38
6,1,188,104,38
6,2,188,105,37
6,3,188,107,37
6,4,188,110,37
6,5,188,112,37
6,6,187,114,37
6,7,187,116,38
6,8,187,117,38
6,9,187,119,38
6,10,186,120,38
6,11,186,121,39
6,12,186,121,39
6,13,185,122,40
6,14,185,122,40
6,15,184,122,41
6,16,184,122,42
6,17,183,122,43
6,18,183,122,45
6,19,182,121,46
6,20,181,121,47
6,21,181,120,48
6,22,180,120,48
6,23,179,119,49
6,24,178,118,50
6,25,177,117,51
6,26,177,116,51
6,27,176,115,52
6,28,175,114,53
6,29,174,113,53
6,30,173,112,54
6,31,172,111,54
6,32,171,110,54
6,33,170,109,55
6,34,169,108,55
6,35,168,107,54
6,36,167,106,54
6,37,165,105,54
6,38,164,105,53
6,39,163,104,53
6,40,162,103,52
6,41,161,102,52
6,42,160,102,51
6,43,159,102,50
6,44,157,101,49
6,45,156,101,49
6,46,155,101,48
6,47,154,101,47
6,48,153,101,46
6,49,152,102,45
6,50,151,102,44
6,51,150,103,42
6,52,149,104,41
6,53,149,105,40
6,54,148,106,39
6,55,147,107,38
6,56,146,109,37
6,57,146,111,36
6,58,145,113,35
6,59,145,116,34
6,60,145,119,33
6,61,145,121,32
6,62,145,123,31
6,63,145,125,31
6,64,145,126,30
6,65,145,128,29
6,66,146,129,29
6,67,147,131,28
6,68,148,132,28
6,69,149,133,28
6,70,150,134,27
6,71,152,135,27
6,72,153,136,27
6,73,155,137,27
6,74,158,138,28
6,75,160,138,28
6,76,163,139,29
6,77,165,140,29
6,78,169,140,30
6,79,172,141,31
6,80,174,142,32
6,81,176,142,33
6,82,178,143,35
6,83,180,143,36
6,84,182,143,38
6,85,183,144,39
6,86,185,144,41
6,87,186,144,42
6,88,187,144,43
6,89,188,143,44
6,90,189,143,46
6,91,190,143,47
6,92,191,142,48
6,93,191,142,49
6,94,192,141,50
6,95,193,140,52
6,96,193,139,53
6,97,194,138,54
6,98,194,137,55
6,99,195,136,56
7,0,148,248,111
7,1,148,246,113
7,2,147,244,114
7,3,146,242,116
7,4,145,240,118
7,5,143,238,119
7,6,142,236,121
7,7,140,235,123
7,8,139,233,126
7,9,137,231,128
7,10,135,229,130
7,11,133,227,131
7,12,131,225,133
7,13,128,223,135
7,14,126,222,136
7,15,124,220,138
7,16,122,219,139
7,17,120,217,141
7,18,118,216,142
7,19,117,214,143
7,20,115,213,144
7,21,113,212,145
7,22,111,211,146
7,23,110,210,146
7,24,108,209,147
7,25,106,209,147
7,26,105,208,148
7,27,104,208,148
7,28,102,208,148
7,29,101,208,148
7,30,100,208,148
7,31,98,208,148
7,32,97,209,148
7,33,96,210,148
7,34,95,211,148
7,35,94,213,147
7,36,94,214,147
7,37,93,216,146
7,38,92,218,146
7,39,92,221,145
7,40,91,223,145
7,41,91,226,144
7,42,91,228,143
7,43,91,231,142
7,44,91,233,141
7,45,91,237,140
7,46,91,240,140
7,47,92,242,139
7,48,93,245,138
7,49,93,247,136
7,50,94,248,135
7,51,95,250,134
7,52,96,251,133
7,53,97,252,132
7,54,98,253,131
7,55,99,254,129
7,56,100,255,128
7,57,100,255,127
7,58,101,255,126
7,59,102,256,124
7,60,102,256,123
7,61,103,255,122
7,62,103,255,121
7,63,104,255,119
7,64,105,254,118
7,65,105,254,117
7,66,106,253,116
7,67,107,252,115
7,68,107,252,114
7,69,108,251,112
7,70,109,250,111
7,71,110,249,110
7,72,112,248,109
7,73,113,247,108
7,74,114,245,107
7,75,116,244,107
7,76,118,243,106
7,77,120,242,105
7,78,122,240,104
7,79,124,239,104
7,80,127,238,103
7,81,129,236,103
7,82,131,235,103
7,83,133,233,102
7,84,134,232,102
7,85,136,230,102
7,86,137,229,102
7,87,138,227,103
7,88,139,225,103
7,89,139,224,103
7,90,140,222,104
7,91,140,220,105
7,92,140,219,106
7,93,140,217,107
7,94,140,215,108
7,95,139,214,110
7,96,138,212,111
7,97,137,210,113
7,98,136,209,115
7,99,134,207,117
8,0,148,127,11
8,1,146,128,10
8,2,145,128,10
8,3,144,129,9
8,4,142,130,9
8,5,141,130,8
8,6,140,131,8
8,7,138,131,8
8,8,137,132,7
8,9,136,132,7
8,10,135,133,7
8,11,134,134,7
8,12,132,134,7
8,13,131,135,7
8,14,130,136,7
8,15,129,136,8
8,16,128,137,8
8,17,127,138,9
8,18,126,139,9
8,19,125,140,10
8,20,124,141,11
8,21,124,143,11
8,22,123,144,12
8,23,122,146,13
8,24,122,147,15
8,25,121,149,16
8,26,121,152,17
8,27,120,153,19
8,28,120,155,21
8,29,119,156,23
8,30,119,157,25
8,31,119,157,27
8,32,118,158,29
8,33,118,158,31
8,34,118,158,33
8,35,118,158,35
8,36,118,158,37
8,37,117,157,38
8,38,117,157,40
8,39,117,156,41
8,40,117,155,43
8,41,117,154,44
8,42,118,153,45
8,43,118,152,46
8,44,118,151,47
8,45,118,150,47
8,46,118,148,48
8,47,118,147,49
8,48,118,145,49
8,49,118,144,50
8,50,118,142,50
8,51,119,140,50
8,52,119,139,50
8,53,119,137,51
8,54,119,136,51
8,55,119,134,51
8,56,119,132,51
8,57,119,131,50
8,58,119,129,50
8,59,119,128,50
8,60,119,126,49
8,61,119,125,49
8,62,119,124,48
8,63,118,122,48
8,64,118,121,47
8,65,118,120,46
8,66,118,119,45
8,67,117,118,44
8,68,116,118,44
8,69,116,117,43
8,70,116,117,42
8,71,115,116,41
8,72,115,116,39
8,73,115,116,38
8,74,116,117,37
8,75,116,117,36
8,76,116,118,35
8,77,116,119,34
8,78,117,120,33
8,79,117,121,32
8,80,118,122,30
8,81,119,124,29
8,82,120,126,28
8,83,121,128,27
8,84,122,130,26
8,85,123,132,25
8,86,124,135,24
8,87,125,138,23
8,88,126,141,22
8,89,128,144,21
8,90,129,147,20
8,91,131,150,19
8,92,133,154,18
8,93,134,157,17
8,94,136,160,16
8,95,137,164,16
8,96,138,167,15
8,97,139,171,14
8,98,139,175,14
8,99,140,179,14
9,0,48,194,24
9,1,47,194,24
9,2,46,194,24
9,3,46,193,24
9,4,46,193,24
9,5,46,193,25
9,6,46,193,25
9,7,47,193,25
9,8,48,193,26
9,9,48,193,26
9,10,49,194,27
9,11,50,194,28
9,12,51,194,29
9,13,53,195,29
9,14,54,195,30
9,15,56,196,30
9,16,58,196,31
9,17,60,197,31
9,18,62,198,32
9,19,64,198,32
9,20,67,199,33
9,21,69,200,33
9,22,73,201,33
9,23,76,202,34
9,24,79,203,34
9,25,81,204,34
9,26,83,205,35
9,27,86,206,35
9,28,88,207,35
9,29,89,208,36
9,30,91,208,36
9,31,92,209,36
9,32,94,210,36
9,33,95,211,37
9,34,96,211,37
9,35,97,212,37
9,36,98,213,37
9,37,98,213,37
9,38,99,214,38
9,39,99,214,38
9,40,100,214,38
9,41,100,215,38
9,42,100,215,39
9,43,100,215,39
9,44,101,216,39
9,45,100,216,39
9,46,100,216,40
9,47,100,216,40
9,48,100,216,40
9,49,100,216,40
9,50,100,216,41
9,51,99,216,41
9,52,99,216,41
9,53,98,216,41
9,54,98,216,41
9,55,97,216,41
9,56,97,216,41
9,57,96,216,41
9,58,96,216,41
9,59,95,217,41
9,60,95,217,41
9,61,94,217,41
9,62,93,217,41
9,63,93,217,40
9,64,92,217,40
9,65,92,218,40
9,66,91,218,40
9,67,91,219,40
9,68,90,219,40
9,69,90,220,39
9,70,89,220,39
9,71,89,221,39
9,72,88,222,39
9,73,88,223,39
9,74,88,225,38
9,75,88,226,38
9,76,87,228,38
9,77,87,229,38
9,78,87,231,38
9,79,87,233,38
9,80,87,236,38
9,81,87,238,37
9,82,88,239,37
9,83,88,241,37
9,84,88,242,37
9,85,88,243,38
9,86,88,244,38
9,87,88,245,38
9,88,88,245,38
9,89,88,245,38
9,90,88,245,39
9,91,88,245,39
9,92,88,245,40
9,93,88,245,40
9,94,88,244,41
9,95,88,244,42
9,96,88,243,43
9,97,89,243,43
9,98,89,242,44
9,99,89,241,44
10,0,68,119,76
10,1,71,118,76
10,2,75,117,76
10,3,79,116,76
10,4,82,116,76
10,5,86,115,76
10,6,88,115,76
10,7,91,114,77
10,8,94,114,77
10,9,96,114,77
10,10,98,114,77
10,11,100,114,78
10,12,102,114,78
10,13,104,115,78
10,14,106,115,79
10,15,107,116,79
10,16,109,116,79
10,17,110,117,79
10,18,111,118,79
10,19,113,119,80
10,20,114,121,80
10,21,115,122,79
10,22,116,124,79
10,23,117,126,79
10,24,118,128,79
10,25,118,130,79
10,26,119,132,78
10,27,120,135,78
10,28,121,137,78
10,29,122,140,77
10,30,123,142,77
10,31,124,144,76
10,32,125,146,76
10,33,126,148,75
10,34,127,151,75
10,35,129,153,74
10,36,130,154,73
10,37,131,156,73
10,38,133,158,72
10,39,135,160,71
10,40,137,162,70
10,41,138,163,69
10,42,139,165,69
